-60.56	-0.141052
-59.56	-0.142303
-58.56	-0.152405
-57.56	-0.142639
-56.56	-0.160675
-55.56	-0.170349
-54.56	-0.173492
-53.56	-0.180115
-52.56	-0.183319
-51.56	-0.191833
-50.56	-0.181702
-49.56	-0.171997
-48.56	-0.170349
-47.56	-0.16217
-46.56	-0.16217
-45.56	-0.155609
-44.56	-0.153961
-43.56	-0.163727
-42.56	-0.163727
-41.56	-0.163727
-40.56	-0.171936
-39.56	-0.163727
-38.56	-0.163788
-37.56	-0.144196
-36.56	-0.13443
-35.56	-0.123108
-34.56	-0.112946
-33.56	-0.112946
-32.56	-0.113007
-31.56	-0.105133
-30.56	-0.123108
-29.56	-0.124664
-28.56	-0.124664
-27.56	-0.13443
-26.56	-0.135986
-25.56	-0.132477
-24.56	-0.114502
-23.56	-0.104828
-22.56	-0.0856018
-21.56	-0.0805054
-20.56	-0.0723267
-19.56	-0.0738831
-18.56	-0.075531
-17.56	-0.067627
-16.56	-0.0953674
-15.56	-0.0969238
-14.56	-0.108246
-13.56	-0.0969238
-12.56	-0.113342
-11.56	-0.123108
-10.56	-0.0949707
-9.56001	-0.101624
-8.56001	-0.0852051
-7.56001	-0.0559082
-6.56001	-6.10352e-5
-5.56001	0.368622
-4.56001	0.410736
-3.56001	0.288086
-2.56001	0.14621
-1.56001	0.178223
-0.560005	0.0845642
0.439995	0.301758
1.43999	0.125275
2.43999	0.0854187
3.43999	4.73022e-3
4.43999	-0.0266113
5.43999	-0.0415344
6.43999	-0.0434875
7.43999	-0.0384827
8.43999	-0.0615234
9.43999	-0.0975342
10.44	-0.128723
11.44	-0.156525
12.44	-0.156525
13.44	-0.136993
14.44	-0.14209
15.44	-0.132324
16.44	-0.143646
17.44	-0.145294
18.44	-0.153473
19.44	-0.150269
20.44	-0.161682
21.44	-0.161682
22.44	-0.15036
23.44	-0.148804
24.44	-0.129272
25.44	-0.115997
26.44	-0.11441
27.44	-0.124268
28.44	-0.12262
29.44	-0.125824
30.44	-0.123016
31.44	-0.12262
32.44	-0.122711
33.44	-0.111298
34.44	-0.112946
35.44	-0.121155
36.44	-0.132782
37.44	-0.122711
38.44	-0.121063
39.44	-0.121155
40.44	-0.119507
41.44	-0.109436
42.44	-0.111389
43.44	-0.119568
44.44	-0.127716
45.44	-0.139099
46.44	-0.148865
47.44	-0.148865
48.44	-0.150757
49.44	-0.148865
50.44	-0.150452
51.44	-0.150757
52.44	-0.148865
53.44	-0.139099
54.44	-0.137543
55.44	-0.147308
